SITENO,EAST,NORTH,Comment,distance,No Data (sea or off map),Broadleaved woodland,Coniferous Woodland,Arable and Horticulture,Improved Grassland,Rough Grassland,Neutral Grassland,Calcareous Grassland,Acid Grassland ,"Fen, Marsh and Swamp",Heather,Heather grassland,Bog,Montane Habitats,Inland Rock,Salt water,Freshwater,Supra-littoral Rock,Supra-littoral Sediment,Littoral Rock,Littoral sediment,Saltmarsh,Urban,Suburban,TOTAL COUNT
2399,388500,256500, ,1000,0,321,145,1056,618,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553,2278,5024
2548,379800,166400, ,1000,0,1458,418,1112,1298,262,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,13,420,5024
2550,315000,128000, ,1000,0,239,45,3459,1022,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5024
2551,356500,129500, ,1000,0,0,0,2649,1834,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,5024
2552,329800,158300, ,1000,0,82,0,926,680,233,0,0,148,0,0,0,0,0,0,418,14,0,519,1391,288,289,10,26,5024
2553,304500,131500, ,1000,0,688,48,117,3061,436,0,0,21,0,11,0,0,0,35,0,607,0,0,0,0,0,0,0,5024
2554,313800,134000, ,1000,0,1174,178,1694,1601,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,5024
2555,309700,118900, ,1000,0,438,25,1051,2850,312,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,103,197,5024
2628,270000,666000, ,1000,0,1274,45,143,1032,295,760,0,0,0,330,0,426,0,0,0,431,0,0,0,0,0,159,129,5024
2629,151800,769100, ,1000,0,47,60,0,311,2240,0,0,1448,0,29,392,497,0,0,0,0,0,0,0,0,0,0,0,5024
2630,275000,655000, ,1000,0,1715,140,313,1085,93,39,0,0,0,0,0,0,0,135,0,420,0,0,0,0,0,189,895,5024
2631,304400,565100, ,1000,0,0,0,856,1098,217,59,0,0,0,0,0,0,0,0,0,0,0,423,0,1274,1097,0,0,5024
2632,305700,566300, ,1000,0,174,9,841,1060,311,206,0,0,0,0,0,0,0,8,0,0,0,134,36,82,2163,0,0,5024
2634,237500,733500, ,1000,0,0,0,0,0,0,0,0,1608,0,0,0,194,3222,0,0,0,0,0,0,0,0,0,0,5024
2635,191400,825000, ,1000,0,0,0,0,0,28,0,0,3929,0,215,658,0,0,111,0,83,0,0,0,0,0,0,0,5024
2636,278600,767300, ,1000,0,199,524,0,13,0,0,0,2138,0,249,1901,0,0,0,0,0,0,0,0,0,0,0,0,5024
2637,322300,969800, ,1000,188,0,1252,33,831,1071,0,0,0,0,0,0,0,0,0,216,65,0,944,38,377,0,0,9,5024
2639,286500,556900, ,1000,0,512,3361,215,566,323,0,0,36,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,5024
2641,256700,711800, ,1000,0,40,81,0,0,16,0,0,253,0,2364,673,0,1597,0,0,0,0,0,0,0,0,0,0,5024
2642,240700,568500, ,1000,0,764,2571,23,112,1116,0,0,24,0,0,414,0,0,0,0,0,0,0,0,0,0,0,0,5024
2643,270500,578500, ,1000,0,180,902,0,960,653,0,0,0,0,183,1217,863,0,0,0,66,0,0,0,0,0,0,0,5024
2644,255200,676900, ,1000,0,2300,334,0,960,975,0,0,0,0,0,189,0,0,0,0,227,0,0,0,0,0,3,36,5024
2645,254400,677300, ,1000,0,2113,859,19,828,966,0,0,0,0,16,92,0,0,0,0,92,0,0,0,0,0,39,0,5024
2646,254500,676600, ,1000,0,2402,173,0,1689,582,0,0,0,0,0,110,0,0,0,0,39,0,0,0,0,0,18,11,5024
2647,244500,545400, ,1000,0,100,12,1715,2710,449,0,0,0,0,9,0,0,0,19,0,0,0,0,0,0,0,0,10,5024
2931,406700,544400, ,1000,0,83,1859,0,1562,0,0,0,1284,0,140,96,0,0,0,0,0,0,0,0,0,0,0,0,5024
2932,437300,537400, ,1000,0,161,100,3437,1000,121,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,191,5024
3022,235700,257700, ,1000,2134,429,25,63,1226,594,0,0,328,0,115,0,0,0,0,0,0,0,0,0,55,0,0,55,5024
3023,303000,335000, ,1000,0,317,717,311,1373,975,0,0,1132,0,31,168,0,0,0,0,0,0,0,0,0,0,0,0,5024
3024,231200,254200, ,1000,1430,702,36,18,1950,268,0,0,177,0,125,0,0,0,0,28,0,92,0,0,92,38,0,68,5024
3025,257400,322400, ,1000,1106,69,0,89,1136,892,0,0,0,254,0,0,0,0,0,141,0,1,739,75,468,49,0,5,5024
3026,241000,249500, ,1000,0,136,0,84,3442,1310,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,12,5024
3107,593500,257500, ,1000,0,1111,93,3593,163,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,37,5024
3224,546200,254600, ,1000,0,36,0,3641,515,34,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,306,433,5024
3227,582000,185000, ,1000,165,66,0,1148,731,258,0,0,0,0,0,0,0,0,0,542,189,0,0,0,869,1004,37,15,5024
2692,79100,814500, ,1000,1174,0,0,0,11,901,0,0,0,0,128,2053,4,0,59,0,25,0,138,13,472,46,0,0,5024
3228,566400,187400, ,1000,0,974,0,1665,1301,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,105,936,5024
3500,116890,518929,Off GB LCM2007,1000,5025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5025
3600,388500,354600, ,1000,0,285,0,424,3571,527,0,0,37,0,0,23,0,0,0,0,37,0,0,0,0,0,1,119,5024
1978,547700,213800, ,1000,0,1008,21,835,1814,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,1240,5024
1536,544000,169800, ,1000,0,910,0,84,1477,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,2374,5024
2122,426800,256800, ,1000,0,31,9,2867,1392,260,149,0,0,0,0,0,0,0,108,0,36,0,0,0,0,0,43,129,5024
1977,491200,211700, ,1000,0,95,0,1439,1494,585,0,0,0,0,0,0,0,0,16,0,8,0,0,0,0,0,83,1304,5024
2394,379600,347100, ,1000,0,947,30,1066,1946,667,0,0,0,0,213,73,0,0,0,0,0,0,0,0,0,0,0,82,5024
1074,468200,104300, ,1000,0,352,0,269,643,58,0,0,0,1040,0,0,0,0,10,195,23,0,160,0,1294,127,601,252,5024
2545,297300,131800, ,1000,0,198,93,56,3553,160,0,0,146,0,27,0,0,0,0,0,746,0,0,0,0,0,0,45,5024
1946,519400,207100, ,1000,0,265,0,1633,1816,108,0,0,0,0,0,0,0,0,19,0,49,0,0,0,0,0,322,812,5024
2542,342300,141200, ,1000,0,778,0,300,689,1659,0,0,0,53,0,0,1188,0,95,0,247,0,0,0,0,0,0,15,5024
1305,493500,213800, ,1000,0,297,0,1743,1554,868,0,0,8,0,0,0,0,0,132,0,353,0,0,0,0,0,10,59,5024
1312,454500,183700, ,1000,0,448,0,2685,1045,846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5024
1401,514000,108000, ,1000,0,489,0,615,3772,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5024
1322,467500,191500, ,1000,0,640,0,3658,414,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5024
1066,463500,85500, ,1000,2760,204,0,245,1430,0,55,27,0,0,0,0,0,0,0,0,0,92,8,0,190,0,0,13,5024
1040,445400,126500, ,1000,0,184,0,2375,1840,121,135,0,10,0,0,0,0,0,18,0,0,0,0,0,0,0,10,331,5024
1034,456500,78300, ,1000,49,970,0,838,1286,264,41,351,0,0,8,9,0,0,0,0,3,0,25,0,21,0,500,659,5024
1122,345500,476400, ,1000,0,1603,69,64,1612,228,0,0,0,0,0,54,0,0,41,0,189,0,0,0,529,63,0,572,5024
1119,344000,487000, ,1000,0,2764,501,17,41,973,0,0,7,0,18,231,0,0,467,0,0,0,0,0,0,0,0,5,5024
1111,349400,472700, ,1000,0,1957,46,146,1460,498,0,0,44,0,0,110,74,0,46,0,0,0,0,0,0,0,25,618,5024
1110,348000,475800, ,1000,0,1389,45,24,1932,535,0,0,0,568,0,81,19,0,0,0,390,0,0,0,0,0,0,41,5024
1202,503400,221100, ,1000,0,145,0,1603,739,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,1692,5024
1201,503400,221700, ,1000,0,57,0,1463,561,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,621,2010,5024
1106,356000,478000, ,1000,0,504,0,13,1484,285,0,0,1717,0,0,719,0,0,302,0,0,0,0,0,0,0,0,0,5024
1021,464900,122900, ,1000,0,887,77,3184,746,20,71,26,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,5024
1022,474100,132000, ,1000,0,975,0,2768,824,235,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5024
1412,533500,106500, ,1000,0,36,0,83,2467,192,0,53,0,0,0,21,0,0,0,0,0,0,0,0,0,0,277,1895,5024
1411,533800,106800, ,1000,0,67,0,49,2857,216,0,38,0,0,0,21,0,0,0,0,0,0,0,0,0,0,154,1622,5024
1306,488800,210800, ,1000,0,1287,202,1617,1127,390,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,272,5024
2316,393100,216300, ,1000,0,762,40,1424,881,1593,0,164,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,51,5024
2314,359000,234700, ,1000,0,1207,38,2125,673,733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,5024
2263,399400,123900, ,1000,0,59,0,3197,1411,130,0,178,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,24,5024
2262,363000,99000, ,1000,0,115,12,1701,2829,258,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,91,5024
2233,391000,119500, ,1000,0,735,0,2461,1335,362,0,111,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5024
2225,387400,116400, ,1000,0,369,0,2213,1560,714,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,5024
2208,395900,82300, ,1000,0,660,132,869,2116,163,155,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566,5024
2042,533800,159400, ,1000,0,1209,0,0,2198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,1305,5024
2028,533000,160100, ,1000,0,1148,0,0,1262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,2400,5024
2027,526500,158500, ,1000,0,2241,0,1084,1541,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,5024
2016,519000,154000, ,1000,0,2729,17,117,2028,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,5024
2512,326100,116300, ,1000,0,1280,1130,1303,851,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,5024
2514,325200,119900, ,1000,0,1350,1172,1992,319,110,0,0,42,0,19,0,0,0,0,0,11,0,0,0,0,0,0,9,5024
2516,360500,160500, ,1000,0,551,212,2691,1061,497,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,1,5024
2518,340500,130500, ,1000,0,1650,248,1237,1694,165,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5024
2521,368600,148800, ,1000,0,409,5,1018,2870,192,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,24,501,5024
2523,345500,158700, ,1000,0,1442,1056,740,1473,260,0,0,22,0,0,11,0,0,0,0,0,0,0,0,0,0,0,20,5024
2525,346000,140000, ,1000,0,250,0,316,576,1291,0,0,0,111,16,0,1604,0,0,0,848,0,0,0,0,0,0,12,5024
2528,348700,150700, ,1000,0,705,0,767,3063,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,194,5024
2529,349900,130800, ,1000,0,1714,610,1657,536,442,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,5024
2530,334700,124400, ,1000,0,431,0,1901,2405,182,68,0,21,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,5024
2532,355500,172500, ,1000,0,1427,32,324,2601,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,430,5024
2534,317700,119400, ,1000,0,72,0,2004,2177,186,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,163,5024
2537,324800,116700, ,1000,0,1068,1303,820,1433,217,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,5024
2538,332500,166000, ,1000,2017,48,19,116,740,0,0,0,14,0,0,0,0,0,0,218,0,0,29,1407,79,315,0,22,5024
2539,350700,155400, ,1000,0,202,0,1300,2507,678,0,0,0,0,10,255,0,0,0,0,0,0,0,0,0,0,21,51,5024
2540,361500,130800, ,1000,0,36,23,2522,2171,102,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,122,5024
2541,339000,155100, ,1000,0,341,0,1542,2500,506,37,0,9,0,39,0,0,0,0,0,0,0,0,0,0,0,16,34,5024
2604,129200,665800, ,1000,0,298,277,306,1265,831,0,0,0,0,0,1080,929,0,18,0,20,0,0,0,0,0,0,0,5024
2605,288200,642200, ,1000,0,1166,414,456,2412,181,0,0,0,0,0,93,0,0,0,0,173,0,0,0,0,0,0,129,5024
2606,281300,895600, ,1000,463,198,770,14,53,1,0,0,0,0,11,11,0,0,0,1542,25,0,1557,0,338,41,0,0,5024
2607,292200,569900, ,1000,0,898,2858,85,513,82,42,0,0,0,148,167,0,0,0,0,231,0,0,0,0,0,0,0,5024
2610,179200,768800, ,1000,0,53,2974,0,46,870,0,0,255,0,110,186,304,0,65,0,161,0,0,0,0,0,0,0,5024
2612,333300,865700, ,1000,1958,712,187,760,304,157,0,0,0,0,145,0,0,0,0,20,50,0,202,0,227,123,133,46,5024
2700,372400,355000, ,1000,0,630,32,1587,270,74,215,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1001,1204,5024
2701,413400,353500, ,1000,0,672,0,26,3994,102,0,135,53,0,0,24,0,0,0,0,0,0,0,0,0,0,18,0,5024
2702,415100,356100, ,1000,0,528,0,106,4146,81,0,63,56,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,5024
2706,324800,384600, ,1000,0,1009,67,1741,850,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,856,5024
2800,438500,339700, ,1000,0,437,0,2066,1352,173,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,974,5024
2801,434500,336300, ,1000,0,10,0,118,220,0,37,0,0,0,0,12,0,0,0,0,27,0,0,0,0,0,1917,2683,5024
2803,479300,302000, ,1000,0,287,0,3775,885,59,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,5024
2804,478800,301500, ,1000,0,262,0,3691,970,74,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,9,5024
2805,424800,352800, ,1000,0,433,63,146,2468,305,0,0,30,0,0,2,0,0,0,0,1527,0,0,0,0,0,0,50,5024
2519,369300,163800, ,1000,0,550,19,1724,2041,604,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,13,54,5024
2520,348500,151500, ,1000,0,412,0,609,3642,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,5024
2911,433600,535500, ,1000,0,344,0,2058,1261,421,0,0,0,0,61,16,0,0,380,0,0,0,0,0,0,0,67,416,5024
2912,400500,570800, ,1000,0,77,0,1285,3016,613,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,12,19,5024
1958,516300,189500, ,1000,0,0,0,0,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,857,3750,5024
2811,467200,344400, ,1000,0,134,0,2519,1023,198,287,0,0,0,0,0,0,0,0,0,570,0,0,0,0,0,75,218,5024
1300,491600,190300, ,1000,0,399,0,1180,1098,690,0,0,0,0,0,0,0,0,69,0,25,0,0,0,0,0,77,1486,5024
2235,410700,105600, ,1000,0,279,2160,409,1761,13,68,0,0,0,2,34,0,0,0,0,71,0,0,0,0,0,102,125,5024
3400,435000,418000, ,1000,0,224,44,2042,661,324,28,0,0,0,14,27,0,0,0,0,54,0,0,0,0,0,117,1489,5024
2928,419400,554300, ,1000,0,510,101,1872,1032,237,0,0,0,0,22,0,0,0,0,0,1,0,0,0,0,0,537,712,5024
1442,549800,132900, ,1000,0,2725,442,207,1096,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,150,5024
1148,341100,491600, ,1000,0,3028,88,19,1467,303,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,26,5024
1150,348700,479300, ,1000,0,2961,167,17,1448,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,5024
1151,354500,477800, ,1000,0,1541,21,32,1154,428,0,0,574,0,0,800,0,0,406,0,0,0,0,0,0,0,0,68,5024
1343,461500,163500, ,1000,0,1434,931,1363,337,350,0,0,0,0,0,114,0,0,95,0,40,0,0,0,0,0,0,360,5024
1344,481200,182100, ,1000,0,473,0,939,3270,242,28,0,0,0,0,17,0,0,22,0,33,0,0,0,0,0,0,0,5024
1345,478500,175800, ,1000,0,540,0,510,878,153,208,0,0,0,0,0,0,0,10,0,803,0,0,0,0,0,35,1887,5024
1346,484300,163000, ,1000,0,1330,394,135,736,83,0,0,0,0,0,524,0,0,0,0,0,0,0,0,0,0,41,1781,5024
1451,537800,112500, ,1000,0,1654,0,773,2289,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5024
1452,545600,128900, ,1000,0,617,0,91,477,2758,0,0,0,0,158,923,0,0,0,0,0,0,0,0,0,0,0,0,5024
1538,637300,149800, ,1000,431,0,0,1902,549,166,0,0,0,0,0,0,0,0,0,0,0,0,72,0,445,0,38,1421,5024
1540,638400,171400, ,1000,1643,0,0,117,480,0,0,0,0,0,0,0,0,0,0,145,27,0,0,279,491,0,123,1719,5024
1542,562600,144400, ,1000,0,1528,0,2161,1216,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5024
1980,507300,204800, ,1000,0,501,3,658,1459,16,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,2206,5024
1981,520100,173600, ,1000,0,1450,0,0,3130,0,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0,0,10,271,5024
1982,522300,212100, ,1000,0,690,66,1113,1526,94,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,79,1403,5024
1983,516900,230300, ,1000,0,133,0,3116,614,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1028,5024
1984,526500,226500, ,1000,0,1032,0,1080,286,156,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,388,2069,5024
1985,536300,182400, ,1000,0,121,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3570,1210,5024
1986,528100,182800, ,1000,0,204,12,0,1628,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,2154,914,5024
1987,527100,187400, ,1000,0,1527,0,0,1954,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,219,1308,5024
1988,523000,213900, ,1000,0,2132,0,377,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1597,5024
1989,547300,219300, ,1000,0,109,0,2616,858,34,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,108,1288,5024
1990,523000,213500, ,1000,0,1712,0,361,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,1963,5024
2056,500900,148900, ,1000,0,426,213,691,1561,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,1932,5024
2057,522000,172000, ,1000,0,2157,0,0,2032,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,35,777,5024
2058,492800,140500, ,1000,0,2835,767,335,258,56,0,0,0,0,54,313,0,0,0,0,63,0,0,0,0,0,0,343,5024
2131,437800,272800, ,1000,0,1359,21,1995,1090,77,179,0,0,0,0,0,0,0,42,0,104,0,0,0,0,0,25,132,5024
2273,373500,113500, ,1000,0,1002,54,1159,2493,152,140,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,12,5024
2274,338500,93300, ,1000,370,676,21,1385,1574,463,80,0,75,0,0,49,0,0,0,22,0,57,222,0,0,0,1,29,5024
2278,373600,110000, ,1000,0,353,34,1203,3218,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,5024
2556,353500,163700, ,1000,0,188,53,1301,3076,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5024
2557,350100,133700, ,1000,0,1192,620,1845,1079,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,5024
2558,334500,156100, ,1000,0,29,0,1834,2560,164,0,0,0,0,0,56,0,0,0,0,28,0,0,0,0,0,71,282,5024
2559,333200,157600, ,1000,0,412,39,2202,988,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1117,5024
2648,273100,655400, ,1000,0,1655,87,139,404,245,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,1050,1385,5024
2650,277900,855800, ,1000,681,40,28,656,1234,642,0,0,0,0,210,0,0,0,0,132,1202,0,53,0,0,0,12,134,5024
2933,439500,554100, ,1000,0,182,0,703,1496,536,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,1833,5024
2934,412000,540000, ,1000,0,25,418,361,2529,745,0,0,310,0,271,0,0,0,0,0,0,0,0,0,0,0,77,288,5024
2936,428300,544800, ,1000,0,360,15,1687,907,0,32,0,0,0,9,0,0,0,0,0,126,0,0,0,0,0,97,1791,5024
3027,329400,367700, ,1000,0,784,0,1618,1444,105,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,925,5024
3029,218200,245900, ,1000,0,337,0,266,1540,259,121,0,0,0,28,0,0,0,0,267,50,0,0,0,225,183,331,1417,5024
3030,221000,243700, ,1000,0,968,99,309,2814,287,310,0,19,0,0,0,0,0,16,0,14,0,0,0,0,0,11,177,5024
3032,253700,270600, ,1000,1774,126,0,122,2130,276,0,0,200,0,77,0,0,0,0,122,0,0,0,0,62,13,0,122,5024
3108,612400,251200, ,1000,0,692,100,1473,1142,93,81,0,0,0,0,0,0,0,45,0,356,0,0,0,0,0,475,567,5024
2015,519500,153300, ,1000,0,2791,0,179,1416,556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,73,5024
2006,517700,152000, ,1000,0,3111,224,241,969,195,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,5024
2005,518300,151000, ,1000,0,2191,0,663,1726,93,0,26,71,0,0,0,0,0,0,0,0,0,0,0,0,0,13,241,5024
1926,534900,239800, ,1000,0,74,0,2993,1031,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,657,5024
1925,534800,240100, ,1000,0,56,0,2320,1267,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1050,5024
1614,526700,380600, ,1000,0,327,0,3456,565,513,99,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,14,5024
1530,608500,153000, ,1000,0,2296,77,1324,965,49,0,0,0,0,0,0,0,0,0,0,239,0,0,0,0,0,10,64,5024
1512,620000,138100, ,1000,0,199,0,1586,882,483,105,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,1120,5024
1510,573500,162400, ,1000,0,2313,19,1528,541,146,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,409,5024
1423,536400,102800, ,1000,796,0,0,1740,619,55,0,0,0,0,0,0,0,0,0,119,0,0,108,0,202,0,53,1332,5024
1421,558000,101800, ,1000,0,899,21,284,3096,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,709,5024
1417,499100,109700, ,1000,0,2718,27,1114,934,115,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,56,29,5024
1416,499100,109700, ,1000,0,2718,27,1114,934,115,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,56,29,5024
2549,348500,132400, ,1000,0,228,138,1338,2889,281,55,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,79,5024
2434,383700,167700, ,1000,0,487,106,2669,1020,687,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5024
1097,448400,127600, ,1000,0,506,0,707,2242,279,653,47,0,37,0,0,0,0,63,0,16,0,0,0,0,0,144,330,5024
1329,493500,213900, ,1000,0,291,0,1825,1445,871,0,0,10,0,0,0,0,0,144,0,363,0,0,0,0,0,10,65,5024
1327,435200,181800, ,1000,0,138,0,2485,1933,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5024
3215,561200,262000, ,1000,0,241,0,312,3940,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,92,5024
2613,352000,740000, ,1000,0,378,1292,1502,1459,103,0,0,0,0,0,0,0,0,0,0,210,0,0,0,0,0,0,80,5024
1429,487500,124500, ,1000,0,1434,291,1330,1159,406,0,0,0,0,161,114,0,0,41,0,0,0,0,0,0,0,0,88,5024
2270,362800,96900, ,1000,0,300,0,2809,1699,130,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5024
2904,440500,528500, ,1000,0,246,850,3197,623,13,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,29,5024
2535,347400,132500, ,1000,0,278,56,1186,3049,324,55,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,60,5024
2531,355000,177900, ,1000,0,1106,327,361,350,226,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,112,2531,5024
2517,347500,154500, ,1000,0,1551,22,668,2028,536,0,0,183,0,21,15,0,0,0,0,0,0,0,0,0,0,0,0,5024
2501,339500,156000, ,1000,0,590,22,1439,1959,860,0,0,59,0,50,0,0,0,0,0,0,0,0,0,0,0,0,45,5024
2428,379900,135100, ,1000,0,77,0,3148,178,11,0,1610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5024
2410,422500,125700, ,1000,0,473,0,3490,793,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5024
2409,390400,151600, ,1000,0,554,11,2165,1281,218,0,709,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,41,5024
2359,346900,286600, ,1000,0,914,258,1332,2364,137,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,5024
2357,393700,291900, ,1000,0,676,9,0,440,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,311,3566,5024
2401,424200,129500, ,1000,0,1665,1637,764,894,26,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,5024
2047,491300,132700, ,1000,0,2613,74,166,817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,1200,5024
2376,398400,300700, ,1000,0,793,18,1007,284,0,0,0,0,0,15,0,0,0,0,0,28,0,0,0,0,0,428,2451,5024
2227,355200,98900, ,1000,0,285,16,341,4207,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5024
1209,504600,251000, ,1000,0,83,0,326,1381,22,0,0,0,0,0,0,0,0,19,0,37,0,0,0,0,0,572,2584,5024
2250,408400,96500, ,1000,0,283,20,487,1529,0,217,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,45,2430,5024
2112,430400,250700, ,1000,0,497,0,2772,1043,619,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,28,5024
2021,529600,167600, ,1000,0,240,0,0,1895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,709,2180,5024
